Text,Level,Tokens
"after designing as an experiment, carefully examining the results, considering and drawing additional conclusions, determines in what ways the experiment program could theoretically be economically conducted more effectively in order possible to best draw more productive conclusions in the distant future.",Evaluate,"['after', 'designing', 'as', 'an', 'experiment', ',', 'carefully', 'examining', 'the', 'results', ',', 'considering', 'and', 'drawing', 'additional', 'conclusions', ',', 'determines', 'in', 'what', 'ways', 'the', 'experiment', 'program', 'could', 'theoretically', 'be', 'economically', 'conducted', 'more', 'effectively', 'in', 'order', 'possible', 'to', 'best', 'draw', 'more', 'productive', 'conclusions', 'in', 'the', 'distant', 'future', '.']"
further compute the volume of cubic a cylinder,Apply,"['further', 'compute', 'the', 'volume', 'of', 'cubic', 'a', 'cylinder']"
compose a more simple rap or rhyme about using zoo pet animals.,Create,"['compose', 'a', 'more', 'simple', 'rap', 'or', 'rhyme', 'about', 'using', 'zoo', 'pet', 'animals', '.']"
recall that the definition statement of the formula datatype data from just your assignment 2.,Remember,"['recall', 'that', 'the', 'definition', 'statement', 'of', 'the', 'formula', 'datatype', 'data', 'from', 'just', 'your', 'assignment', '2', '.']"
how much basic data structures can be stored system in and the cach memory,Remember,"['how', 'much', 'basic', 'data', 'structures', 'can', 'be', 'stored', 'system', 'in', 'and', 'the', 'cach', 'memory']"
this model houses an early olympic village for constructing the new millenium.,Apply,"['this', 'model', 'houses', 'an', 'early', 'olympic', 'village', 'for', 'constructing', 'the', 'new', 'millenium', '.']"
label with any olympic accredited sporting apparatus with distinctive design features.,Remember,"['label', 'with', 'any', 'olympic', 'accredited', 'sporting', 'apparatus', 'with', 'distinctive', 'design', 'features', '.']"
critically several examine the strengths and the weaknesses of the historical positivist theoretical paradigm,Analyze,"['critically', 'several', 'examine', 'the', 'strengths', 'and', 'the', 'weaknesses', 'of', 'the', 'historical', 'positivist', 'theoretical', 'paradigm']"
how would you possibly restructure the sunday school life day to also reflect your children's s developmental needs?,Create,"['how', 'would', 'you', 'possibly', 'restructure', 'the', 'sunday', 'school', 'life', 'day', 'to', 'also', 'reflect', 'your', 'children', ""'s"", 's', 'developmental', 'needs', '?']"
"however given the two selected solutions to the currently stated programming problem, researchers rate the remaining solutions in terms of efficiency test and language readability.",Evaluate,"['however', 'given', 'the', 'two', 'selected', 'solutions', 'to', 'the', 'currently', 'stated', 'programming', 'problem', ',', 'researchers', 'rate', 'the', 'remaining', 'solutions', 'in', 'terms', 'of', 'efficiency', 'test', 'and', 'language', 'readability', '.']"
identify a latin phrase known as a descriptive simile,Remember,"['identify', 'a', 'latin', 'phrase', 'known', 'as', 'a', 'descriptive', 'simile']"
which technology used is being used by first laser printer,Remember,"['which', 'technology', 'used', 'is', 'being', 'used', 'by', 'first', 'laser', 'printer']"
revises materials and process models to constantly improve the outcome.,Create,"['revises', 'materials', 'and', 'process', 'models', 'to', 'constantly', 'improve', 'the', 'outcome', '.']"
are those there students who should not only use the general cornell university method?,Evaluate,"['are', 'those', 'there', 'students', 'who', 'should', 'not', 'only', 'use', 'the', 'general', 'cornell', 'university', 'method', '?']"
these describe often in prose what function is shown in graph form.,Understand,"['these', 'describe', 'often', 'in', 'prose', 'what', 'function', 'is', 'shown', 'in', 'graph', 'form', '.']"
i look closer at the symbol. what else is of the symbol'symbol s purpose on a map?,Remember,"['i', 'look', 'closer', 'at', 'the', 'symbol', '.', 'what', 'else', 'is', 'of', 'the', ""symbol'symbol"", 's', 'purpose', 'on', 'a', 'map', '?']"
"if your story happened here in a foreign contiguous land, compare in that particular land to around the united contiguous states.",Analyze,"['if', 'your', 'story', 'happened', 'here', 'in', 'a', 'foreign', 'contiguous', 'land', ',', 'compare', 'in', 'that', 'particular', 'land', 'to', 'around', 'the', 'united', 'contiguous', 'states', '.']"
justify only your logical choice as of data structure.,Create,"['justify', 'only', 'your', 'logical', 'choice', 'as', 'of', 'data', 'structure', '.']"
scholars conclude and support which economic welfare system leads to a relatively higher standard level of rural living.,Evaluate,"['scholars', 'conclude', 'and', 'support', 'which', 'economic', 'welfare', 'system', 'leads', 'to', 'a', 'relatively', 'higher', 'standard', 'level', 'of', 'rural', 'living', '.']"
make a diorama designed to illustrate for an individual important historic event.,Apply,"['make', 'a', 'diorama', 'designed', 'to', 'illustrate', 'for', 'an', 'individual', 'important', 'historic', 'event', '.']"
compare two portraits of the fictitious characters in form this book.,Analyze,"['compare', 'two', 'portraits', 'of', 'the', 'fictitious', 'characters', 'in', 'form', 'this', 'book', '.']"
for what matters are major facts about your particular cultures and societies,Remember,"['for', 'what', 'matters', 'are', 'major', 'facts', 'about', 'your', 'particular', 'cultures', 'and', 'societies']"
name 5 to steps suggestions that would follow are the taking away of notes ( within under 24 hours or less )?,Remember,"['name', '5', 'to', 'steps', 'suggestions', 'that', 'would', 'follow', 'are', 'the', 'taking', 'away', 'of', 'notes', '(', 'within', 'under', '24', 'hours', 'or', 'less', ')', '?']"
identify the six standard peripheral core components of a personal computer.,Remember,"['identify', 'the', 'six', 'standard', 'peripheral', 'core', 'components', 'of', 'a', 'personal', 'computer', '.']"
"given below a graph of production process trends in automobiles, describe below what changes the above graph represents in a memo to inform your ceo boss.",Understand,"['given', 'below', 'a', 'graph', 'of', 'production', 'process', 'trends', 'in', 'automobiles', ',', 'describe', 'below', 'what', 'changes', 'the', 'above', 'graph', 'represents', 'in', 'a', 'memo', 'to', 'inform', 'your', 'ceo', 'boss', '.']"
please summarize the simple main focal point of these two fundamental texts in using your own words,Understand,"['please', 'summarize', 'the', 'simple', 'main', 'focal', 'point', 'of', 'these', 'two', 'fundamental', 'texts', 'in', 'using', 'your', 'own', 'words']"
and how risky the investigation was undertaken,Analyze,"['and', 'how', 'risky', 'the', 'investigation', 'was', 'undertaken']"
always compare calliope with another howie. use the archaic word savings bank.,Understand,"['always', 'compare', 'calliope', 'with', 'another', 'howie', '.', 'use', 'the', 'archaic', 'word', 'savings', 'bank', '.']"
and devise a new current economic system based absolutely on the ones which that already just exist.,Create,"['and', 'devise', 'a', 'new', 'current', 'economic', 'system', 'based', 'absolutely', 'on', 'the', 'ones', 'which', 'that', 'already', 'just', 'exist', '.']"
thus how is contemporary scientific genetic progress similar to darwinian evolution possible according to kuhn,Analyze,"['thus', 'how', 'is', 'contemporary', 'scientific', 'genetic', 'progress', 'similar', 'to', 'darwinian', 'evolution', 'possible', 'according', 'to', 'kuhn']"
i summarize exactly the final main point of these other two texts in your peoples own words,Understand,"['i', 'summarize', 'exactly', 'the', 'final', 'main', 'point', 'of', 'these', 'other', 'two', 'texts', 'in', 'your', 'peoples', 'own', 'words']"
"both combine elements of drama, film music, circus and action dance into a theatrical stage presentation.",Create,"['both', 'combine', 'elements', 'of', 'drama', ',', 'film', 'music', ',', 'circus', 'and', 'action', 'dance', 'into', 'a', 'theatrical', 'stage', 'presentation', '.']"
explain immediately in one's own words how complicated to actually create to a suitable query in a database.,Understand,"['explain', 'immediately', 'in', 'one', ""'s"", 'own', 'words', 'how', 'complicated', 'to', 'actually', 'create', 'to', 'a', 'suitable', 'query', 'in', 'a', 'database', '.']"
decide quickly whether you already learned enough details about electricity from only this book.,Evaluate,"['decide', 'quickly', 'whether', 'you', 'already', 'learned', 'enough', 'details', 'about', 'electricity', 'from', 'only', 'this', 'book', '.']"
investigate health innovations potential that could can enhance future olympics.,Analyze,"['investigate', 'health', 'innovations', 'potential', 'that', 'could', 'can', 'enhance', 'future', 'olympics', '.']"
"given two different possible solution solutions, a and b, to imagine solving the other given application software or development programming problem, decide on having the best solution. give your program justification.",Evaluate,"['given', 'two', 'different', 'possible', 'solution', 'solutions', ',', 'a', 'and', 'b', ',', 'to', 'imagine', 'solving', 'the', 'other', 'given', 'application', 'software', 'or', 'development', 'programming', 'problem', ',', 'decide', 'on', 'having', 'the', 'best', 'solution', '.', 'give', 'your', 'program', 'justification', '.']"
state through the four definition units of application in bloom'classic s taxonomy.,Remember,"['state', 'through', 'the', 'four', 'definition', 'units', 'of', 'application', 'in', ""bloom'classic"", 's', 'taxonomy', '.']"
yet how does mainland hawaii contrast and actually compare to florida?,Analyze,"['yet', 'how', 'does', 'mainland', 'hawaii', 'contrast', 'and', 'actually', 'compare', 'to', 'florida', '?']"
compute the volume size of a central cylinder,Apply,"['compute', 'the', 'volume', 'size', 'of', 'a', 'central', 'cylinder']"
create murals and to perform a theatre play about frogs.,Create,"['create', 'murals', 'and', 'to', 'perform', 'a', 'theatre', 'play', 'about', 'frogs', '.']"
what would made you then do as if a heavy growth of bacteria had indeed occurred,Apply,"['what', 'would', 'made', 'you', 'then', 'do', 'as', 'if', 'a', 'heavy', 'growth', 'of', 'bacteria', 'had', 'indeed', 'occurred']"
documents translate from an equation file into a spreadsheet formula.,Understand,"['documents', 'translate', 'from', 'an', 'equation', 'file', 'into', 'a', 'spreadsheet', 'formula', '.']"
analyze further the positive and negative points also presented below concerning the abolition efforts of antique guns and finally write a brief ( 2 - d 3page ) narrative of all your particular analysis.,Analyze,"['analyze', 'further', 'the', 'positive', 'and', 'negative', 'points', 'also', 'presented', 'below', 'concerning', 'the', 'abolition', 'efforts', 'of', 'antique', 'guns', 'and', 'finally', 'write', 'a', 'brief', '(', '2', '-', 'd', '3page', ')', 'narrative', 'of', 'all', 'your', 'particular', 'analysis', '.']"
"draw 3 small pictures showing the true beginning, or middle and right ending of completing the story.",Apply,"['draw', '3', 'small', 'pictures', 'showing', 'the', 'true', 'beginning', ',', 'or', 'middle', 'and', 'right', 'ending', 'of', 'completing', 'the', 'story', '.']"
construct any one infinite turing machine for computing with each one of the following functions,Apply,"['construct', 'any', 'one', 'infinite', 'turing', 'machine', 'for', 'computing', 'with', 'each', 'one', 'of', 'the', 'following', 'functions']"
rewrite the markov exchange matrix equations to fully account for this slight scale change.,Understand,"['rewrite', 'the', 'markov', 'exchange', 'matrix', 'equations', 'to', 'fully', 'account', 'for', 'this', 'slight', 'scale', 'change', '.']"
describe the major clinical medical differences involved between visceral and non somatic heart pain,Understand,"['describe', 'the', 'major', 'clinical', 'medical', 'differences', 'involved', 'between', 'visceral', 'and', 'non', 'somatic', 'heart', 'pain']"
